long,lat,state
-85.4311,37.5606,14
-108.96,47.3343,23
-83.2075,40.269,32
-99.3061,34.6565,33
-92.4787,38.912,21
-109.8437,32.8886,2
-83.8413,36.8351,14
-121.0336,47.2338,44
-99.8325,45.9731,25
-94.1005,43.6409,20
-84.4816,39.0401,14
-81.1822,37.7938,46
-108.3462,45.9468,23
-81.1543,39.2068,46
-110.4572,33.3016,2
-89.9061,37.5146,21
-94.5738,39.2047,21
-70.2895,43.631,18
-76.8641,39.8808,35
-116.2126,33.6226,3
-75.3251,39.8785,35
-97.0812,36.6268,33
-82.0493,28.6114,7
-119.2759,47.1279,44
-120.411,37.9574,3
-85.6306,38.2615,14
-96.0215,41.71,9
-94.2955,37.6583,21
-91.9221,44.3374,45
-77.8049,38.6201,42
-92.4381,44.969,45
-90.3427,38.7029,21
-81.075,38.0335,46
-74.0682,41.1181,31
-100.1066,40.1119,26
-78.677,35.2134,24
-116.3128,34.1236,3
-112.035,32.3742,2
-87.4465,40.774,12
-72.9678,40.8645,31
-84.6568,32.5495,8
-91.0569,41.4665,9
-85.9499,42.9845,19
-77.4692,39.307,17
-122.4945,48.3926,44
-77.676,42.8575,31
-85.8263,44.7213,19
-79.5415,36.0993,24
-123.4737,47.0223,44
-92.8622,36.0637,1
-121.9896,36.9646,3
-86.9372,33.1454,0
-88.2606,37.7979,11
-93.6637,37.9891,21
-97.7191,47.3244,25
-88.9633,40.1468,11
-117.168,46.7336,44
-96.6724,32.4258,40
-89.5383,42.9892,45
-80.307,39.3648,46
-76.3353,38.7008,17
-79.8541,38.9237,46
-76.4377,40.4441,35
-121.6745,47.8555,44
-73.8394,41.0134,31
-87.3277,33.2398,0
-115.9396,46.3787,10
-101.4534,31.1941,40
-78.5594,38.1539,42
-88.4397,43.7718,45
-83.1955,35.2958,24
-93.202,36.7151,21
-94.4368,42.7268,9
-72.1584,41.0212,31
-94.6107,39.0341,13
-90.6379,37.5984,21
-92.0644,30.4083,15
-117.9636,34.1121,3
-75.5611,37.8169,42
-94.8949,44.7648,20
-76.5312,40.0239,35
-86.0723,35.8247,39
-84.4582,30.4995,7
-118.1057,34.5944,3
-123.1173,38.9691,3
-98.9838,35.2968,33
-75.3131,40.74,35
-85.6964,41.5277,12
-118.3909,45.934,34
-71.9555,41.9312,5
-122.7095,37.9177,3
-85.4725,38.7133,12
-84.3936,30.0282,7
-84.75,41.4493,32
-94.9533,48.768,20
-90.4533,29.9854,15
-112.5471,39.3623,41
-79.5867,34.6438,37
-120.7191,35.1969,3
-101.8474,46.4014,25
-79.9394,32.7353,37
-80.5263,33.9752,37
-85.6678,38.195,14
-75.9684,42.0893,31
-73.9662,40.7834,31
-84.8109,39.5682,32
-81.462,41.48,32
-91.063,31.2791,22
-120.234,38.0384,3
-88.233,37.005,14
-79.0429,39.488,17
-80.9704,37.3323,46
-81.6421,41.2354,32
-95.2617,31.9642,40
-74.6715,40.0121,28
-112.3048,33.5846,2
-84.3223,39.2288,32
-79.3356,36.4101,24
-105.587,47.4177,23
-91.288,40.6155,11
-76.1437,43.0407,31
-99.8774,36.2649,33
-97.7592,38.9701,13
-109.0753,36.9221,2
-102.983,42.2123,26
-74.7023,40.1919,28
-79.4849,42.0747,31
-71.9745,41.4645,5
-122.4685,37.6862,3
-94.5227,38.8802,21
-77.6421,42.8211,31
-87.1998,39.1622,12
-100.0563,42.5721,26
-123.9398,45.6186,34
-70.1076,44.0289,18
-89.0458,33.3452,22
-97.9165,26.2124,40
-93.0411,44.8877,20
-77.7131,36.1057,24
-97.9424,33.8144,40
-100.3066,28.5092,40
-76.9225,38.8492,17
-76.7406,38.9549,17
-86.7668,40.7455,12
-99.024,26.4247,40
-89.5367,43.3154,45
-104.888,39.6808,4
-90.1992,40.8629,11
-112.5584,31.8169,2
-111.8652,38.9387,41
-118.3586,33.938,3
-120.1967,37.7123,3
-97.6365,36.056,33
-104.8206,39.5439,4
-121.8747,42.2751,34
-111.9975,46.5564,23
-72.5321,43.5608,43
-102.3521,38.8192,4
-88.8445,43.3062,45
-124.2082,43.3502,34
-81.7633,37.0876,42
-97.6553,32.3628,40
-119.0359,35.3529,3
-86.4995,41.8015,19
-80.3623,35.2659,24
-78.2139,40.7011,35
-82.138,29.8643,7
-90.2757,38.6953,21
-96.7688,48.194,20
-92.5822,38.3243,21
-89.2384,32.7889,22
-88.2072,30.9237,0
-81.8108,29.9807,7
-73.9778,41.9042,31
-80.6404,39.5304,46
-88.6248,34.0852,22
-121.3945,45.2197,34
-92.4245,36.6063,21
-90.1642,42.4302,11
-76.5879,38.544,17
-88.8981,39.3235,11
-88.1195,35.5819,39
-90.4101,41.4976,11
-80.5132,25.0188,7
-96.5915,42.3859,26
-78.6181,35.6936,24
-108.573,35.5692,29
-87.9353,39.9161,11
-87.773,41.8183,11
-112.2027,43.9216,10
-95.1151,29.6898,40
-91.4517,33.7109,1
-76.2053,42.5761,31
-97.3565,41.4366,26
-87.9879,37.5466,14
-76.4876,39.103,17
-94.311,45.1959,20
-95.3037,39.571,13
-98.6043,31.9005,40
-72.8859,44.3742,43
-84.571,33.3942,8
-86.7203,32.9169,0
-96.9963,37.7954,13
-82.988,43.2115,19
-85.9103,31.1664,0
-81.4854,39.3671,46
-122.2815,46.5575,44
-92.5713,34.5776,1
-85.1263,30.5721,7
-105.9065,38.0027,4
-77.173,40.2101,35
-76.8476,39.1285,17
-90.3249,38.7384,21
-108.6397,35.5105,29
-84.7167,35.1235,39
-90.5741,38.4395,21
-111.9311,40.7776,41
-97.7056,42.8649,38
-76.555,40.7881,35
-118.4047,35.6175,3
-90.8833,38.7181,21
-74.3993,40.8483,28
-88.4358,42.0855,11
-92.3836,35.2289,1
-90.2382,46.4312,45
-122.3358,47.3091,44
-97.4472,29.5126,40
-87.0265,37.7903,14
-95.7998,45.01,20
-92.2723,39.3951,21
-109.6332,31.8855,2
-84.4839,30.7495,8
-78.1033,38.9231,42
-74.589,40.4218,28
-92.7406,39.0175,21
-85.3114,34.548,8
-100.7694,46.8143,25
-79.546,34.8102,24
-91.6976,34.0787,1
-90.4719,31.0072,22
-76.3706,40.9797,35
-75.8095,39.528,17
-85.7131,32.4409,0
-96.6693,35.1473,33
-96.5497,32.2813,40
-108.7795,40.0861,4
-102.8669,46.5408,25
-87.1513,34.9871,0
-86.0516,39.7832,12
-97.4568,41.8283,26
-81.4896,29.9654,7
-85.9575,36.2414,39
-77.1223,41.6624,35
-98.4166,35.8691,33
-81.3517,29.1172,7
-80.3239,32.4922,37
-94.7465,34.1482,33
-82.795,33.5601,8
-112.1623,36.0474,2
-84.488,39.9871,32
-96.9751,33.1379,40
-93.2047,42.4319,9
-98.3568,34.3612,33
-122.0122,48.3225,44
-97.3715,35.5108,33
-73.9466,41.4291,31
-96.6355,43.551,38
-101.8944,37.0038,13
-98.9023,40.3195,26
-100.1247,47.4759,25
-94.1977,42.7229,9
-84.3749,34.9952,39
-122.8427,45.3594,34
-120.2349,37.1095,3
-74.7356,39.0906,28
-75.6021,43.9837,31
-99.0061,26.4166,40
-105.4654,38.1339,4
-99.0207,31.9087,40
-86.7041,33.3935,0
-94.9395,46.3747,20
-98.4981,45.6478,38
-94.8128,45.6757,20
-85.5807,38.2976,14
-97.8115,40.3123,26
-106.628,45.8943,23
-80.5628,40.6129,46
-112.2871,41.1599,41
-80.3792,41.0111,35
-96.8258,47.351,20
-95.0502,36.3937,33
-92.5387,36.3739,1
-96.3676,38.5763,13
-77.9554,35.9693,24
-79.4684,35.1922,24
-80.8104,28.4757,7
-80.3339,25.9351,7
-87.5979,41.6284,11
-89.7624,44.2147,45
-88.6276,37.1261,11
-119.9455,39.2639,30
-93.4598,44.9322,20
-95.1717,38.0235,13
-86.583,30.4435,7
-107.8761,35.2257,29
-94.0501,40.7103,9
-85.5886,37.6592,14
-89.2959,41.328,11
-75.0916,40.5694,28
-120.1083,39.1899,3
-89.2759,31.7536,22
-70.2541,43.7982,18
-90.2661,40.7106,11
-97.3757,35.0231,33
-88.0599,45.8275,19
-94.7922,43.3203,9
-110.1536,41.0273,47
-90.0666,29.8876,15
-81.5229,38.3185,46
-82.5719,35.4651,24
-71.3743,41.8744,36
-78.9228,38.4464,42
-86.2294,40.2881,12
-79.6086,40.2237,35
-94.0866,39.8886,21
-95.8613,40.6762,26
-80.3382,26.0128,7
-85.401,44.4114,19
-99.5493,31.7536,40
-94.5537,35.8875,33
-83.7875,44.1422,19
-94.2006,39.3632,21
-86.9194,33.4747,0
-75.3455,40.4398,35
-73.7828,41.1377,31
-95.3454,37.923,13
-95.0937,36.1786,33
-77.9507,41.0466,35
-80.1779,25.867,7
-81.7936,26.1504,7
-88.6426,35.0209,39
-122.3426,37.9629,3
-83.5719,41.9063,19
-82.0073,30.8392,8
-94.5078,37.8386,21
-90.3392,38.6888,21
-82.1988,31.7215,8
-87.4668,37.2402,14
-108.9169,47.131,23
-83.7086,42.8453,19
-118.0093,33.9025,3
-88.9557,37.5611,11
-98.156,36.7543,33
-97.1503,32.9545,40
-85.0305,36.0586,39
-79.7534,33.8676,37
-98.3066,39.5001,13
-108.6315,31.9769,29
-90.5914,42.6246,45
-86.991,37.3359,14
-122.8582,44.1751,34
-93.7837,44.0085,20
-77.9862,33.866,24
-98.9049,29.1456,40
-86.8741,37.4042,14
-92.9067,36.4137,1
-88.2552,40.06,11
-74.1575,40.863,28
-85.716,39.0771,12
-83.8186,45.415,19
-97.7405,32.3927,40
-80.9998,35.4193,24
-98.6593,30.2497,40
-74.9786,39.6874,28
-75.8135,39.969,35
-94.6635,35.5847,33
-87.5555,34.0548,0
-94.8186,35.5823,33
-98.6542,48.5395,25
-94.316,30.3725,40
-84.1933,43.0872,19
-84.3972,39.1432,32
-105.1074,40.0511,4
-85.0289,33.7342,8
-75.9223,39.2358,17
-84.3082,33.0508,8
-89.5597,37.3109,21
-75.3325,40.0882,35
-99.5264,38.1935,13
-105.9667,35.8984,29
-94.2188,44.1053,20
-102.6297,40.642,4
-97.6804,32.9693,40
-102.1636,33.5874,40
-112.4458,40.0956,41
-94.5769,36.2947,1
-90.8674,30.1828,15
-92.2519,41.1788,9
-88.4276,34.7622,22
-78.8189,40.1246,35
-78.136,35.1164,24
-105.0623,40.4166,4
-117.9921,34.165,3
-85.4714,43.0538,19
-120.8588,37.5053,3
-122.0517,39.9343,3
-123.1115,45.2463,34
-111.8144,40.6137,41
-89.0597,33.7226,22
-93.7453,45.092,20
-91.9675,34.5454,1
-97.2891,37.8234,13
-75.8937,39.983,35
-96.4201,42.4184,26
-88.5495,30.4912,22
-88.6024,41.5623,11
-75.0398,39.9288,28
-72.2287,41.0086,31
-78.9035,40.3201,35
-92.6036,44.5817,20
-93.5863,42.1866,9
-97.5995,35.2401,33
-76.8419,38.8024,17
-95.3468,42.3354,9
-85.4456,43.4908,19
-74.9448,39.5282,28
-90.2742,42.9184,45
-91.8958,39.0174,21
-93.6235,35.4353,1
-97.1487,33.639,40
-73.4911,41.3314,5
-122.6054,47.5885,44
-96.3035,42.3158,9
-97.5202,28.0132,40
-73.2591,41.226,5
-93.5963,41.0108,9
-83.5878,39.5932,32
-74.4917,40.2631,28
-97.5517,48.983,25
-73.1844,40.8523,31
-114.4566,36.6078,30
-77.2211,35.0056,24
-87.8303,34.2693,0
-96.9855,40.9446,26
-83.6433,41.6682,32
-92.7882,44.7523,45
-90.4749,38.7189,21
-121.8805,37.6663,3
-113.7926,42.5379,10
-80.0408,26.6945,7
-93.388,40.1272,21
-91.9418,41.8011,9
-106.9752,45.5281,23
-120.2829,47.3885,44
-84.5949,39.0884,32
-81.5721,37.4455,46
-116.2896,32.664,3
-89.854,44.3484,45
-98.5069,40.5903,26
-84.3778,40.4355,32
-72.6051,40.8937,31
-86.6439,46.4172,19
-80.2325,40.1745,35
-94.0887,34.5369,1
-81.0354,39.8489,32
-80.3408,41.5054,35
-87.2218,30.8859,7
-101.3043,41.1662,26
-91.1082,46.8566,45
-96.2003,35.9528,33
-98.1488,48.67,25
-109.2298,43.3398,47
-76.3987,41.525,35
-98.4412,47.4038,25
-95.3649,45.6521,20
-95.0591,29.9146,40
-107.4725,38.9268,4
-112.4356,43.1965,10
-97.8979,36.196,33
-73.7193,41.0236,31
-87.53,38.8189,11
-123.5508,46.564,44
-75.2074,40.7236,35
-83.1558,42.2113,19
-75.7018,37.6124,42
-95.5924,32.0793,40
-96.9603,34.7952,33
-89.2746,30.3848,22
-77.4379,41.9605,35
-90.0023,40.3901,11
-91.8038,42.8417,9
-79.5461,34.5791,37
-79.8912,40.0188,35
-96.7363,46.563,20
-73.8654,41.5515,31
-120.0948,34.6168,3
-92.4863,32.079,15
-78.4796,42.4912,31
-101.3003,48.3708,25
-84.7411,43.0041,19
-87.9054,41.9142,11
-94.1986,44.9041,20
-123.5687,43.6378,34
-107.5319,48.483,23
-120.2746,34.7419,3
-89.3756,42.6168,45
-81.8963,29.6203,7
-76.9777,38.2567,42
-93.793,45.0384,20
-85.2195,38.522,14
-86.9665,33.6567,0
-86.2218,34.1422,0
-94.788,35.364,33
-80.0598,41.802,35
-84.0394,39.8881,32
-119.8594,34.4361,3
-74.9301,40.7617,28
-75.2787,39.4017,28
-77.5892,38.1993,42
-76.3912,40.6302,35
-99.6329,29.3076,40
-82.4428,41.3918,32
-86.5222,34.8491,0
-111.6118,48.3116,23
-96.1671,39.0689,13
-80.4482,25.67,7
-76.4767,39.3572,17
-80.0905,38.2245,46
-96.7589,40.6389,26
-95.9028,41.5592,9
-82.7027,41.6034,32
-119.5665,37.328,3
-91.0617,40.7362,11
-117.0546,48.1781,44
-93.471,36.8054,21
-98.0189,26.1872,40
-105.7976,39.0219,4
-95.8516,41.2369,9
-88.2943,42.5386,45
-83.7843,41.19,32
-119.637,36.3028,3
-82.9719,40.8054,32
-110.0261,46.4418,23
-105.0391,39.8566,4
-88.0266,31.0628,0
-91.5387,39.6692,21
-90.7519,34.5983,1
-88.1162,30.6782,0
-76.3516,39.4181,17
-96.6955,32.2671,40
-99.7817,47.1421,25
-97.5507,46.9193,25
-75.1443,39.7696,28
-102.7954,38.7628,4
-74.1835,39.6459,28
-77.8825,43.1034,31
-96.5693,36.8728,33
-70.7315,42.1487,16
-103.2334,43.182,38
-112.0858,33.8835,2
-87.9808,41.9668,11
-95.5842,41.0038,9
-73.9772,41.6047,31
-114.892,47.1935,23
-81.4287,35.3622,24
-84.8753,32.7647,8
-91.0655,31.087,22
-78.9221,36.6128,42
-75.753,40.4454,35
-118.7839,34.037,3
-84.4559,40.785,32
-96.3025,37.3637,13
-86.5145,36.1157,39
-84.3978,39.2039,32
-106.7139,44.3427,47
-95.5164,36.4596,33
-98.556,35.3055,33
-88.2695,42.277,11
-73.2618,40.6948,31
-96.1269,40.2883,26
-87.4154,38.758,12
-104.7753,39.5084,4
-94.19,35.9963,1
-94.3695,35.3495,1
-90.456,39.6298,11
-96.7755,35.7853,33
-76.0975,42.5938,31
-87.8891,41.6679,11
-108.0063,39.4506,4
-90.5827,41.4699,11
-92.5505,44.9733,45
-89.7819,32.0872,22
-92.2088,35.0807,1
-97.0607,31.2848,40
-86.8907,30.4174,7
-85.6337,42.117,19
-87.588,39.5803,11
-92.2297,42.4694,9
-121.2002,39.2349,3
-80.2262,27.2411,7
-75.4756,40.5961,35
-81.1073,28.5644,7
-82.6026,30.1856,7
-91.3939,39.7098,21
-75.7023,40.5031,35
-99.1443,34.1294,40
-78.8671,42.33,31
-80.1091,26.5043,7
-80.6049,28.3933,7
-90.4462,41.4416,11
-90.6507,41.8237,9
-77.0207,39.0028,17
-75.1691,42.6524,31
-94.0942,37.3931,21
-93.2638,30.2606,15
-72.7826,41.3949,5
-83.2456,42.578,19
-74.1902,41.162,31
-83.686,34.6895,8
-93.5239,39.458,21
-88.4678,44.5672,45
-75.7097,43.0772,31
-94.0756,36.9932,21
-122.028,38.0253,3
-93.8753,34.2276,1
-82.4795,40.7673,32
-97.4322,39.7066,13
-91.3667,42.9593,9
-110.1305,35.7697,2
-110.1672,34.9044,2
-77.6715,43.0827,31
-99.1261,43.4678,38
-76.1584,39.2697,17
-94.4221,30.9097,40
-93.6084,42.8464,9
-87.6202,33.922,0
-92.1052,30.9527,15
-94.5694,35.7926,33
-117.0574,42.9793,34
-85.1505,31.9102,0
-100.2155,40.7065,26
-98.1535,29.496,40
-78.7919,40.3635,35
-95.5567,30.7009,40
-122.7739,47.2257,44
-116.0645,33.5767,3
-77.6093,40.9608,35
-82.9986,39.0649,32
-122.2697,46.8682,44
-97.0986,42.4301,26
-91.4031,40.4095,9
-91.7391,39.8387,21
-84.0389,33.3224,8
-120.3698,38.1967,3
-97.1641,35.129,33
-122.9071,44.5317,34
-123.822,40.1208,3
-120.9074,36.0238,3
-99.3283,42.6002,26
-91.9222,38.3162,21
-83.6208,42.244,19
-84.5869,43.7588,19
-82.416,36.7517,42
-80.0891,26.2785,7
-110.2663,47.6022,23
-76.8421,38.962,17
-84.1131,36.8308,14
-82.3695,35.0669,37
-80.2302,40.2173,35
-76.1366,40.0211,35
-97.5882,25.9812,40
-110.3351,41.3089,47
-88.6435,40.1218,11
-95.1264,43.3602,9
-93.6362,37.002,21
-79.326,39.424,17
-115.9092,33.5157,3
-97.9497,38.1659,13
-79.2291,34.9809,24
-120.2428,37.9615,3
-76.5084,39.3266,17
-89.7072,43.8852,45
-77.0661,35.8465,24
-76.5442,41.9955,35
-91.3498,43.7599,20
-98.6853,35.538,33
-91.9033,45.7322,45
-82.5387,39.898,32
-80.9822,36.729,42
-90.3861,44.0279,45
-104.7963,39.9716,4
-85.5264,38.3144,14
-112.0698,41.0859,41
-74.7019,40.8985,28
-86.9047,38.9091,12
-88.4231,41.2417,11
-95.5365,29.563,40
-78.9457,39.4772,17
-78.9515,39.6319,17
-86.1135,42.312,19
-99.4808,37.2004,13
-74.2083,41.0086,28
-92.6478,38.1353,21
-84.3657,41.2813,32
-88.694,36.279,39
-96.8937,32.0588,40
-74.3899,42.2158,31
-89.5948,32.5939,22
-85.2331,43.0968,19
-90.3462,38.7148,21
-73.8748,41.6517,31
-79.9916,36.174,24
-72.0087,41.3144,5
-84.4427,42.5806,19
-85.0187,42.4443,19
-81.4045,36.8659,42
-81.8333,40.7486,32
-91.1276,40.4142,11
-74.2939,40.3395,28
-87.8278,44.1453,45
-96.9999,39.4301,13
-76.8097,42.0938,31
-117.0723,33.1348,3
-76.4521,39.7312,35
-73.7941,42.4489,31
-74.4971,41.0323,28
-90.3931,40.4995,11
-73.2316,44.4876,43
-81.6658,29.4822,7
-84.1476,43.2988,19
-96.2409,33.6705,40
-76.9337,38.996,17
-90.5324,29.6443,15
-72.6695,40.9093,31
-74.3607,40.2971,28
-70.1577,41.7392,16
-87.8313,44.3493,45
-122.9811,44.0538,34
-98.9213,26.4007,40
-74.0768,41.1578,31
-93.9986,45.4464,20
-75.697,38.2054,17
-81.7674,30.1356,7
-93.6591,44.9328,20
-95.6335,47.2703,20
-81.9048,27.3673,7
-91.3861,31.8073,15
-92.4503,35.1998,1
-73.9532,40.9176,28
-91.2656,47.4288,20
-76.1729,40.6283,35
-91.5408,36.5223,21
-118.222,33.9682,3
-99.931,47.4468,25
-94.9695,35.5023,33
-106.1369,31.6549,40
-108.7707,45.6735,23
-98.9166,41.5993,26
-100.7419,43.533,38
-95.4822,30.5374,40
-102.3933,35.8914,40
-95.4871,32.1383,40
-95.2636,38.5996,13
-80.3803,40.3436,35
-94.4388,37.1466,21
-89.6866,36.991,21
-74.1009,40.4338,28
-74.0499,41.0529,28
-82.4579,29.374,7
-117.2378,37.7121,30
-120.9235,37.0875,3
-88.1876,40.2438,11
-84.2552,31.9011,8
-121.9702,38.675,3
-76.6331,39.1869,17
-86.882,33.2196,0
-92.3531,43.9431,20
-97.1177,37.3889,13
-73.9621,41.2552,31
-80.0751,26.6714,7
-93.946,47.3311,20
-112.1793,38.2067,41
-122.1484,48.9507,44
-95.3969,39.5228,13
-90.6508,39.7067,11
-98.9304,26.4205,40
-109.9086,47.0527,23
-80.9683,36.8428,42
-99.1977,38.5201,13
-97.9941,34.9888,33
-94.3145,34.1686,1
-95.5556,38.0058,13
-122.1096,42.4482,34
-91.2783,44.7639,45
-118.3785,34.6589,3
-96.082,41.9303,9
-91.8443,42.3685,9
-85.6931,38.178,14
-79.5922,34.8246,24
-97.6602,35.1524,33
-90.3762,41.3514,11
-94.6653,39.3143,21
-74.0205,40.316,28
-118.4187,44.81,34
-88.2791,41.4507,11
-76.7403,34.7011,24
-99.4548,27.7964,40
-84.9989,41.9465,19
-107.6531,39.5483,4
-76.8069,40.2987,35
-86.0739,39.5505,12
-104.0373,41.9177,26
-99.1707,35.45,33
-79.4891,40.2189,35
-82.4716,27.3647,7
-122.3389,37.9477,3
-94.6289,42.3981,9
-118.9409,35.3899,3
-74.3914,41.4472,31
-91.9863,36.3968,1
-85.2105,42.9294,19
-90.0918,32.273,22
-93.7747,43.37,9
-85.5873,38.2981,14
-93.6832,31.6899,15
-83.0137,31.5945,8
-100.5273,47.1568,25
-76.2463,40.4575,35
-107.8899,35.101,29
-96.3117,43.9958,20
-87.3141,38.1988,12
-83.4173,36.8297,14
-114.3274,48.2153,23
-91.7351,35.2418,1
-88.4854,34.442,22
-94.677,38.6202,13
-87.2265,39.1932,12
-95.3601,28.9453,40
-84.3201,39.5807,32
-97.0191,41.0827,26
-88.7958,32.1364,22
-96.0052,32.7093,40
-93.7311,41.1818,9
-90.5989,44.9508,45
-123.2812,43.0227,34
-120.0165,39.5238,3
-82.7495,37.1638,14
-79.9848,39.7603,35
-94.3233,40.3989,21
-76.1277,41.9891,35
-103.0818,44.112,38
-122.0748,47.9875,44
-93.9862,40.4685,21
-76.3212,40.7068,35
-96.0994,34.901,33
-90.3592,41.2945,11
-77.7672,39.4968,17
-85.2566,39.0634,12
-80.6708,28.3139,7
-74.8255,41.8931,31
-106.2775,43.4109,47
-121.7212,36.8103,3
-79.9603,40.573,35
-120.586,38.4337,3
-106.8883,39.2708,4
-88.3788,40.4665,11
-87.2875,37.6986,14
-82.09,39.6199,32
-92.8731,46.6795,20
-120.507,35.6574,3
-99.1307,47.452,25
-94.1345,33.4423,40
-75.77,41.3289,35
-75.3251,39.6503,28
-78.8348,35.8368,24
-76.1433,40.7139,35
-81.5367,37.9823,46
-80.449,41.0742,35
-97.6018,30.4515,40
-74.5547,40.0446,28
-76.957,39.1814,17
-108.7993,42.9156,47
-86.818,32.3078,0
-93.8823,44.1636,20
-82.742,31.0385,8
-98.591,47.5764,25
-120.577,39.7627,3
-77.8198,35.6053,24
-112.2496,46.4919,23
-80.2198,35.4348,24
-117.1284,46.5675,44
-71.2085,42.3316,16
-95.6869,46.0062,20
-83.9454,39.8672,32
-81.0727,40.0164,32
-74.5112,40.3768,28
-80.7235,32.4597,37
-78.8478,39.7306,35
-92.2066,35.1959,1
-89.5903,40.0994,11
-106.2156,38.5305,4
-87.0456,39.8775,12
-71.6688,42.1146,16
-74.1259,41.0133,28
-93.9929,43.0891,9
-82.9939,39.3393,32
-99.6179,27.6555,40
-91.3605,36.2518,1
-91.3876,44.5531,45
-110.9646,41.2602,47
-75.745,43.2283,31
-82.3469,35.2375,24
-92.1006,34.2741,1
-80.3702,40.8773,35
-106.1997,41.6053,47
-84.2442,34.8749,8
-90.6569,30.0303,15
-91.1311,30.442,15
-106.2869,35.0906,29
-122.3577,47.9731,44
-95.6465,43.949,20
-89.2159,43.9649,45
-92.5113,44.371,20
-92.6166,44.1968,20
-81.9097,27.483,7
-80.4885,27.836,7
-99.5918,42.9119,26
-92.445,41.732,9
-101.3771,39.3631,13
-81.7334,37.3372,46
-73.4466,41.2964,5
-82.4241,34.8901,37
-121.9615,38.0329,3
-97.4471,48.6192,25
-88.2941,44.1935,45
-121.9216,42.5376,34
-123.2779,44.5698,34
-74.0806,39.9539,28
-103.6633,38.2328,4
-76.7898,41.7839,35
-99.2459,30.2903,40
-121.1942,39.1954,3
-85.6171,45.1303,19
-99.2445,38.077,13
-92.6418,36.5645,21
-77.58,35.9896,24
-91.4447,40.432,9
-97.9661,34.2431,33
-104.6732,39.7381,4
-88.7581,30.3802,22
-85.0347,41.4327,12
-92.5127,47.5168,20
-78.4686,41.0075,35
-89.5912,41.5571,11
-90.1996,35.153,1
-68.7249,44.9491,18
-106.0565,36.044,29
-94.2133,44.5559,20
-80.536,40.7927,32
-87.073,39.5337,12
-80.6351,36.4451,24
-101.593,38.9127,13
-73.6607,40.712,31
-70.1358,41.6677,16
-96.4189,45.0105,20
-117.7244,48.173,44
-108.1337,32.7579,29
-81.1364,33.3152,37
-91.7906,39.493,21
-93.7728,36.4752,1
-78.5959,37.8284,42
-85.4433,41.2507,12
-80.0923,40.3914,35
-83.9277,37.8622,14
-82.5665,31.1044,8
-96.8216,33.156,40
-85.1342,36.5737,39
-80.5067,40.4104,35
-89.768,38.7198,11
-81.9308,36.0222,24
-82.5632,36.6236,42
-85.173,40.7424,12
-95.378,34.0206,33
-93.9643,32.4359,15
-92.6255,44.3994,20
-91.0671,34.3858,1
-92.1717,41.4385,9
-92.0684,40.6429,9
-118.7779,39.4737,30
-98.396,39.2349,13
-80.4998,41.234,35
-95.0196,33.9857,33
-111.9565,41.9717,41
-86.9385,33.519,0
-92.6221,38.2043,21
-89.6719,40.848,11
-82.7299,27.6687,7
-72.4767,40.9961,31
-83.2734,43.9416,19
-121.7566,42.1314,34
-99.3736,46.0347,25
-104.5369,48.4202,23
-99.3254,31.7369,40
-105.597,34.2501,29
-91.1804,32.3884,15
-123.0588,44.1394,34
-122.0755,47.7466,44
-122.6695,47.386,44
-89.4609,39.1631,11
-74.2022,39.9286,28
-122.6725,47.0164,44
-91.6594,42.8397,9
-86.8957,35.0627,39
-119.0297,35.3463,3
-95.1528,36.2909,33
-111.7624,32.9069,2
-88.1671,39.7991,11
-90.0211,29.8314,15
-83.7958,41.5215,32
-98.782,45.9425,25
-89.0211,34.0363,22
-110.2977,41.3274,47
-122.8502,38.3183,3
-87.9805,41.4274,11
-99.5236,33.468,40
-99.1195,46.891,25
-89.1836,36.565,14
-96.2304,33.99,33
-75.2567,43.2413,31
-76.3568,37.1318,42
-79.7608,34.9386,24
-90.6446,44.1885,45
-101.7163,48.4434,25
-77.6024,36.4135,24
-91.2016,35.7259,1
-75.277,39.8891,35
-77.2494,39.9815,35
-77.6859,39.4669,17
-73.9428,41.5891,31
-92.5605,34.6308,1
-89.8977,38.7268,11
-81.4979,28.6268,7
-97.4576,39.8023,13
-107.6081,48.3488,23
-96.5989,39.9632,13
-95.7625,48.8445,20
-96.0054,33.2006,40
-73.0849,44.8119,43
-75.0677,39.8405,28
-76.7871,40.8616,35
-90.6082,40.327,11
-107.9676,35.2464,29
-82.2347,32.8217,8
-122.5387,38.4153,3
-99.0975,28.8915,40
-93.5663,44.9025,20
-72.5719,42.1764,16
-107.8256,42.4809,47
-81.3827,26.7565,7
-94.5452,39.1545,21
-81.4693,39.8075,32
-92.0777,41.5168,9
-87.0054,35.3782,39
-117.9714,47.3048,44
-98.3923,26.3281,40
-87.701,40.3069,11
-85.4137,42.1941,19
-97.0138,47.9286,20
-70.5657,41.4551,16
-98.4312,37.6447,13
-88.3372,41.6834,11
-90.7226,30.0351,15
-73.6336,40.7608,31
-103.5227,37.9986,4
-75.5715,39.0429,6
-82.5793,40.68,32
-80.561,28.0668,7
-77.9976,34.219,24
-94.4836,43.3944,9
-82.7196,38.521,14
-124.0236,46.8913,44
-87.0375,40.3477,12
-81.6952,27.8417,7
-85.1371,39.8131,12
-91.1522,43.2006,9
-94.2952,42.7614,9
-91.1238,36.0873,1
-84.3848,35.036,39
-98.8279,37.3569,13
-80.0544,40.417,35
-108.9435,33.8181,29
-97.2049,44.658,38
-75.6383,35.8399,24
